Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion_Rate_Original,Sale_Amount,Ad_Date,Location,Device,Keyword,Ad_Date_Parsed,Day,Month,Weekday,Week,CR_Needs_Fix,Conversion_Rate_Fixed,CTR,CPC,Cost_Per_Lead,Lead_Conversion_Rate,Conversion_Per_Impression,Leads_Per_Click,Revenue_Per_Conversion,ROI,Cost_Per_Sale,Campaign_Name_Encoded,Location_Encoded,Device_Encoded,Keyword_Encoded
A1480,data analytics course,148.0,3632.0,214.46,28.0,10.0,0.047,1589.0,2024/11/18,hyderabad,mobile,data analytics training,2024-11-18,18,11,0,47,True,0.0676,0.040748898678414094,1.4490540540540542,7.659285714285715,0.35714285714285715,0.0027533039647577094,0.1891891891891892,158.9,6.409307096894525,0.13496538703587163,0,0,1,3
A1481,data analytics course,80.0,3834.0,181.22,15.0,3.0,0.037,1270.0,22-11-2024,hyderabad,tablet,learn data analytics,2024-11-22,22,11,4,47,False,0.0375,0.020865936358894107,2.26525,12.081333333333333,0.2,0.000782472613458529,0.1875,423.3333333333333,6.008056505904426,0.14269291338582676,0,0,2,4
A1482,data analytics course,168.0,3934.0,246.09,24.0,6.0,0.041,1592.0,24-11-2024,hyderabad,tablet,data analytics online,2024-11-24,24,11,6,47,False,0.0357,0.042704626334519574,1.4648214285714285,10.25375,0.25,0.001525165226232842,0.14285714285714285,265.3333333333333,5.469177943028973,0.15457914572864323,0,0,2,2
A1483,data analytics course,136.0,5724.0,218.37,25.0,10.0,0.074,1268.0,2024-11-18,hyderabad,desktop,data analytics course,2024-11-18,18,11,0,47,False,0.0735,0.023759608665269043,1.6056617647058824,8.7348,0.4,0.0017470300489168414,0.18382352941176472,126.8,4.8066584237761605,0.17221608832807572,0,0,0,1
A1484,data analytics course,86.0,4763.0,243.78,11.0,8.0,0.093,1770.0,13-11-2024,hyderabad,mobile,learn data analytics,2024-11-13,13,11,2,46,False,0.093,0.018055847155154313,2.834651162790698,22.16181818181818,0.7272727272727273,0.001679613688851564,0.12790697674418605,221.25,6.260644843711543,0.13772881355932204,0,0,1,4
A1485,data analytics course,175.0,3095.0,236.86,22.0,4.0,0.023,1617.0,2024/11/20,hyderabad,mobile,analytics for data,2024-11-20,20,11,2,47,False,0.0229,0.05654281098546042,1.3534857142857144,10.766363636363637,0.18181818181818182,0.0012924071082390954,0.12571428571428572,404.25,5.826817529342226,0.14648113790970935,0,0,1,0
A1486,data analytics course,173.0,5554.0,185.09,22.0,4.0,0.023,1000.0,2024-11-01,hyderabad,desktop,data analytics course,2024-11-01,1,11,4,44,False,0.0231,0.031148721642059778,1.0698843930635837,8.413181818181819,0.18181818181818182,0.0007202016564638099,0.12716763005780346,250.0,4.402777027392079,0.18509,0,0,0,1
A1487,data analytics course,192.0,3407.0,223.29,29.0,9.0,0.047,1538.0,2024/11/25,hyderabad,tablet,data analytics training,2024-11-25,25,11,0,48,False,0.0469,0.05635456413266804,1.1629687499999999,7.6996551724137925,0.3103448275862069,0.0026416201937188143,0.15104166666666666,170.88888888888889,5.887903623091048,0.14518205461638492,0,0,2,3
A1488,data analytics course,190.0,4465.0,241.38,28.0,5.0,0.026,1910.0,2024/11/04,hyderabad,desktop,analytics for data,2024-11-04,4,11,0,45,False,0.0263,0.0425531914893617,1.270421052631579,8.620714285714286,0.17857142857142858,0.0011198208286674132,0.14736842105263157,382.0,6.912834534758471,0.12637696335078533,0,0,0,0
A1489,data analytics course,161.0,3311.0,221.64,16.0,5.0,0.031,1006.0,02-11-2024,hyderabad,tablet,online data analytic,2024-02-11,11,2,6,6,False,0.0311,0.048625792811839326,1.376645962732919,13.8525,0.3125,0.0015101177891875567,0.09937888198757763,201.2,3.5388918967695364,0.22031809145129222,0,0,2,5
A1490,data analytics course,197.0,3265.0,200.4,15.0,3.0,0.015,1882.0,01-11-2024,hyderabad,mobile,learn data analytics,2024-01-11,11,1,3,2,False,0.0152,0.06033690658499234,1.017258883248731,13.360000000000001,0.2,0.0009188361408882082,0.07614213197969544,627.3333333333334,8.391217564870258,0.10648246546227418,0,0,1,4
A1491,data analytics course,80.0,4969.0,210.7,25.0,3.0,0.037,1146.0,2024-11-05,hyderabad,tablet,analytics for data,2024-11-05,5,11,1,45,False,0.0375,0.016099818877037632,2.63375,8.427999999999999,0.12,0.0006037432078889113,0.3125,382.0,4.4390128144280965,0.18385689354275742,0,0,2,0
A1492,data analytics course,145.0,5368.0,200.88,14.0,4.0,0.028,1125.0,2024/11/27,hyderabad,tablet,learn data analytics,2024-11-27,27,11,2,48,False,0.0276,0.027011922503725784,1.3853793103448275,14.348571428571429,0.2857142857142857,0.0007451564828614009,0.09655172413793103,281.25,4.600358422939069,0.17856,0,0,2,4
A1493,data analytics course,90.0,5851.0,232.94,22.0,8.0,0.089,1421.0,2024-11-28,hyderabad,desktop,learn data analytics,2024-11-28,28,11,3,48,False,0.0889,0.015381985985301657,2.588222222222222,10.588181818181818,0.36363636363636365,0.001367287643137925,0.24444444444444444,177.625,5.100283334764317,0.163926812104152,0,0,0,4
A1494,data analytics course,109.0,4884.0,228.13,11.0,8.0,0.047,1680.0,2024/11/15,hyderabad,desktop,data analytics training,2024-11-15,15,11,4,46,True,0.0734,0.02231777231777232,2.092935779816514,20.73909090909091,0.7272727272727273,0.001638001638001638,0.10091743119266056,210.0,6.364222154034979,0.13579166666666667,0,0,0,3
A1495,data analytics course,130.0,5719.0,214.965,10.0,5.0,0.03,1208.0,2024/11/23,hyderabad,desktop,analytics for data,2024-11-23,23,11,5,47,False,0.0385,0.0227312467214548,1.653576923076923,21.4965,0.5,0.0008742787200559538,0.07692307692307693,241.6,4.619519456655734,0.17795115894039734,0,0,0,0
A1496,data analytics course,179.0,5828.0,247.84,15.0,4.0,0.022,1127.0,2024/11/14,hyderabad,mobile,analytics for data,2024-11-14,14,11,3,46,False,0.0223,0.03071379547014413,1.3845810055865921,16.522666666666666,0.26666666666666666,0.0006863417982155113,0.08379888268156424,281.75,3.5472885732730792,0.21991126885536824,0,0,1,0
A1497,data analytics course,181.0,4935.0,239.29,15.0,5.0,0.03,1497.0,09-11-2024,hyderabad,desktop,data analytics training,2024-09-11,11,9,2,37,False,0.0276,0.03667679837892604,1.3220441988950276,15.952666666666666,0.3333333333333333,0.0010131712259371835,0.08287292817679558,299.4,5.256007355092148,0.15984635938543754,0,0,0,3
A1498,data analytics course,188.0,4491.0,201.73,24.0,7.0,0.037,1906.0,2024-11-21,hyderabad,mobile,online data analytic,2024-11-21,21,11,3,47,False,0.0372,0.04186150077933645,1.073031914893617,8.405416666666666,0.2916666666666667,0.0015586729013582722,0.1276595744680851,272.2857142857143,8.448272443364894,0.10583945435466946,0,0,1,5
A1499,data analytics course,139.0,3659.0,189.09,16.0,4.0,0.029,1892.0,2024/11/29,hyderabad,desktop,data analytics training,2024-11-29,29,11,4,48,False,0.0288,0.03798852145394917,1.3603597122302158,11.818125,0.25,0.0010931948619841486,0.11510791366906475,473.0,9.005817335660268,0.09994186046511629,0,0,0,3
A1500,data analytics course,99.0,4809.0,210.6,24.0,8.0,0.081,1507.0,13-11-2024,hyderabad,mobile,data analytics course,2024-11-13,13,11,2,46,False,0.0808,0.020586400499064253,2.1272727272727274,8.775,0.3333333333333333,0.0016635475150758993,0.24242424242424243,188.375,6.155745489078823,0.13974784339747842,0,0,1,1
A1501,data analytics course,95.0,5844.0,211.95,10.0,9.0,0.095,1444.0,2024/11/08,hyderabad,tablet,learn data analytics,2024-11-08,8,11,4,45,False,0.0947,0.01625598904859685,2.2310526315789474,21.195,0.9,0.001540041067761807,0.10526315789473684,160.44444444444446,5.812927577258788,0.1467797783933518,0,0,2,4
A1502,data analytics course,131.0,5559.0,214.965,28.0,5.0,0.035,1604.0,2024/11/29,hyderabad,desktop,analytics for data,2024-11-29,29,11,4,48,False,0.0382,0.02356538945853571,1.6409541984732825,7.677321428571429,0.17857142857142858,0.0008994423457456377,0.21374045801526717,320.8,6.461679808340893,0.13401807980049876,0,0,0,0
A1503,data analytics course,190.0,4630.0,217.6,27.0,4.0,0.047,1900.0,2024/11/23,hyderabad,tablet,data analytics training,2024-11-23,23,11,5,47,True,0.0211,0.04103671706263499,1.1452631578947368,8.059259259259258,0.14814814814814814,0.0008639308855291577,0.14210526315789473,475.0,7.731617647058824,0.11452631578947368,0,0,2,3
A1504,data analytics course,123.0,3340.0,225.16,23.0,8.0,0.047,1563.0,2024-11-26,hyderabad,mobile,online data analytic,2024-11-26,26,11,1,48,True,0.065,0.03682634730538922,1.830569105691057,9.789565217391305,0.34782608695652173,0.0023952095808383233,0.18699186991869918,195.375,5.941730325102149,0.14405630198336533,0,0,1,5
A1505,data analytics course,97.0,3330.0,182.98,15.0,3.0,0.031,1102.0,2024-11-14,hyderabad,tablet,data analytics online,2024-11-14,14,11,3,46,False,0.0309,0.029129129129129128,1.8863917525773195,12.198666666666666,0.2,0.0009009009009009009,0.15463917525773196,367.3333333333333,5.022516121980544,0.16604355716878402,0,0,2,2
A1506,data analytics course,164.0,3117.0,198.53,25.0,5.0,0.047,1749.0,2024-11-29,hyderabad,mobile,analytics for data,2024-11-29,29,11,4,48,True,0.0305,0.05261469361565608,1.2105487804878048,7.9412,0.2,0.0016041065126724415,0.1524390243902439,349.8,7.809751674809853,0.11351057747284163,0,0,1,0
A1507,data analytics course,134.0,3562.0,247.59,24.0,10.0,0.075,1295.0,01-11-2024,hyderabad,tablet,analytics for data,2024-01-11,11,1,3,2,False,0.0746,0.037619314991577765,1.8476865671641791,10.31625,0.4166666666666667,0.002807411566535654,0.1791044776119403,129.5,4.230421260955612,0.1911891891891892,0,0,2,0
A1508,data analytics course,117.0,5144.0,221.76,23.0,3.0,0.038,1338.0,2024/11/11,hyderabad,mobile,analytics for data,2024-11-11,11,11,0,46,True,0.0256,0.022744945567651633,1.8953846153846152,9.641739130434782,0.13043478260869565,0.0005832037325038881,0.19658119658119658,446.0,5.033549783549784,0.16573991031390134,0,0,1,0
A1509,data analytics course,168.0,4375.0,214.965,19.0,8.0,0.048,1267.0,2024-11-06,hyderabad,mobile,online data analytic,2024-11-06,6,11,2,45,False,0.0476,0.0384,1.2795535714285715,11.313947368421053,0.42105263157894735,0.0018285714285714285,0.1130952380952381,158.375,4.893982741376504,0.16966456195737964,0,0,1,5
A1510,data analytics course,173.0,3328.0,224.17,15.0,10.0,0.043,1904.0,2024-11-28,hyderabad,mobile,online data analytic,2024-11-28,28,11,3,48,True,0.0578,0.05198317307692308,1.2957803468208091,14.944666666666667,0.6666666666666666,0.0030048076923076925,0.08670520231213873,190.4,7.493553999197038,0.11773634453781512,0,0,1,5
A1511,data analytics course,158.0,4336.0,238.29,26.0,9.0,0.052,1245.0,2024-11-30,hyderabad,tablet,online data analytic,2024-11-30,30,11,5,48,False,0.057,0.03643911439114391,1.5081645569620252,9.165,0.34615384615384615,0.0020756457564575647,0.16455696202531644,138.33333333333334,4.224726173989676,0.19139759036144577,0,0,2,5
A1512,data analytics course,135.0,5063.0,195.58,22.0,6.0,0.044,1507.0,29-11-2024,hyderabad,tablet,learn data analytics,2024-11-29,29,11,4,48,False,0.0444,0.02666403318190796,1.4487407407407409,8.89,0.2727272727272727,0.0011850681414181316,0.16296296296296298,251.16666666666666,6.705286839145106,0.12978102189781024,0,0,2,4
A1513,data analytics course,182.0,5993.0,214.965,19.0,3.0,0.047,1254.0,19-11-2024,hyderabad,desktop,data analytics training,2024-11-19,19,11,1,47,True,0.0165,0.03036876355748373,1.1811263736263737,11.313947368421053,0.15789473684210525,0.0005005840146837978,0.1043956043956044,418.0,4.833507780336334,0.17142344497607656,0,0,0,3
A1514,data analytics course,83.0,3926.0,237.07,22.0,5.0,0.06,1667.0,2024-11-07,hyderabad,mobile,analytics for data,2024-11-07,7,11,3,45,False,0.0602,0.021141110545084055,2.856265060240964,10.77590909090909,0.22727272727272727,0.0012735608762098828,0.26506024096385544,333.4,6.031678407221496,0.1422135572885423,0,0,1,0
A1515,data analytics course,85.0,5570.0,221.73,14.0,7.0,0.047,1292.0,29-11-2024,hyderabad,tablet,data analytics online,2024-11-29,29,11,4,48,True,0.0824,0.01526032315978456,2.6085882352941177,15.837857142857143,0.5,0.0012567324955116697,0.16470588235294117,184.57142857142858,4.8269065981148245,0.1716176470588235,0,0,2,2
A1516,data analytics course,98.0,5571.0,208.4,15.0,7.0,0.071,1890.0,14-11-2024,hyderabad,desktop,analytics for data,2024-11-14,14,11,3,46,False,0.0714,0.01759109675103213,2.126530612244898,13.893333333333334,0.4666666666666667,0.0012565069107880094,0.15306122448979592,270.0,8.069097888675623,0.11026455026455027,0,0,0,0
A1517,data analytics course,151.0,5700.0,182.27,13.0,3.0,0.054,1255.0,2024-11-23,hyderabad,mobile,data analytics course,2024-11-23,23,11,5,47,True,0.0199,0.026491228070175437,1.2070860927152318,14.02076923076923,0.23076923076923078,0.0005263157894736842,0.08609271523178808,418.3333333333333,5.885389806331267,0.1452350597609562,0,0,1,1
A1518,data analytics course,122.0,4441.0,244.38,25.0,6.0,0.049,1507.0,02-11-2024,hyderabad,desktop,analytics for data,2024-02-11,11,2,6,6,False,0.0492,0.027471290249943707,2.0031147540983607,9.7752,0.24,0.0013510470614726414,0.20491803278688525,251.16666666666666,5.166625746787789,0.16216323822163237,0,0,0,0
A1519,data analytics course,84.0,4646.0,226.32,11.0,7.0,0.051,1596.0,2024-11-30,hyderabad,tablet,analytics for data,2024-11-30,30,11,5,48,True,0.0833,0.018080068876452863,2.6942857142857144,20.574545454545454,0.6363636363636364,0.001506672406371072,0.13095238095238096,228.0,6.051961823966066,0.1418045112781955,0,0,2,0
A1520,data analytics course,127.0,5964.0,182.01,26.0,7.0,0.047,1490.0,25-11-2024,hyderabad,desktop,data analytics course,2024-11-25,25,11,0,48,True,0.04665,0.02129443326626425,1.4331496062992126,7.000384615384615,0.2692307692307692,0.0011737089201877935,0.2047244094488189,212.85714285714286,7.186363386627109,0.12215436241610737,0,0,0,1
A1521,data analytics course,148.0,4725.0,187.02,25.0,3.0,0.02,1586.0,2024/11/15,hyderabad,mobile,learn data analytics,2024-11-15,15,11,4,46,False,0.0203,0.03132275132275132,1.2636486486486487,7.4808,0.12,0.0006349206349206349,0.16891891891891891,528.6666666666666,7.480376430328307,0.11791929382093318,0,0,1,4
A1522,data analytics course,85.0,4230.0,233.73,18.0,8.0,0.047,1998.0,2024/11/08,hyderabad,tablet,data analytics course,2024-11-08,8,11,4,45,True,0.0941,0.02009456264775414,2.749764705882353,12.985,0.4444444444444444,0.0018912529550827422,0.21176470588235294,249.75,7.548324990373509,0.11698198198198198,0,0,2,1
A1523,data analytics course,105.0,3880.0,246.63,19.0,8.0,0.051,1598.0,2024/11/13,hyderabad,mobile,data analytics training,2024-11-13,13,11,2,46,True,0.0762,0.027061855670103094,2.3488571428571428,12.980526315789474,0.42105263157894735,0.002061855670103093,0.18095238095238095,199.75,5.479341523740015,0.15433667083854818,0,0,1,3
A1524,data analytics course,187.0,3842.0,214.35,28.0,5.0,0.031,1596.0,2024/11/13,hyderabad,mobile,online data analytic,2024-11-13,13,11,2,46,False,0.0267,0.048672566371681415,1.1462566844919786,7.6553571428571425,0.17857142857142858,0.0013014055179593961,0.1497326203208556,319.2,6.445766270118965,0.13430451127819548,0,0,1,5
A1525,data analytics course,153.0,3143.0,244.73,12.0,10.0,0.065,1365.0,2024/11/15,hyderabad,mobile,online data analytic,2024-11-15,15,11,4,46,False,0.0654,0.04867960547247852,1.5995424836601306,20.394166666666667,0.8333333333333334,0.003181673560292714,0.0784313725490196,136.5,4.577575287051036,0.17928937728937727,0,0,1,5
A1526,data analytics course,143.0,5781.0,208.63,21.0,9.0,0.05,1443.0,2024/11/26,hyderabad,mobile,data analytics online,2024-11-26,26,11,1,48,True,0.0629,0.024736204808856598,1.4589510489510489,9.934761904761904,0.42857142857142855,0.0015568240788790867,0.14685314685314685,160.33333333333334,5.916550831615779,0.1445807345807346,0,0,1,2
A1527,data analytics course,183.0,3790.0,202.48,21.0,8.0,0.037,1215.0,26-11-2024,hyderabad,desktop,data analytics training,2024-11-26,26,11,1,48,False,0.0437,0.04828496042216359,1.106448087431694,9.641904761904762,0.38095238095238093,0.0021108179419525065,0.11475409836065574,151.875,5.000592651126038,0.16665020576131687,0,0,0,3
A1528,data analytics course,172.0,4250.0,235.2,28.0,7.0,0.047,1036.0,06-11-2024,hyderabad,mobile,learn data analytics,2024-06-11,11,6,1,24,True,0.0407,0.04047058823529412,1.3674418604651162,8.4,0.25,0.0016470588235294118,0.16279069767441862,148.0,3.4047619047619047,0.227027027027027,0,0,1,4
A1529,data analytics course,98.0,3800.0,240.45,16.0,3.0,0.031,1700.0,2024-11-01,hyderabad,desktop,data analytics course,2024-11-01,1,11,4,44,False,0.0306,0.025789473684210525,2.4535714285714283,15.028125,0.1875,0.0007894736842105263,0.16326530612244897,566.6666666666666,6.070076939072572,0.14144117647058824,0,0,0,1
A1530,data analytics course,87.0,4675.0,200.71,28.0,6.0,0.069,1428.0,2024/11/20,hyderabad,mobile,analytics for data,2024-11-20,20,11,2,47,False,0.069,0.018609625668449196,2.3070114942528734,7.168214285714286,0.21428571428571427,0.0012834224598930481,0.3218390804597701,238.0,6.114742663544417,0.1405532212885154,0,0,1,0
A1531,data analytics course,84.0,5711.0,216.02,13.0,6.0,0.047,1654.0,2024-11-17,hyderabad,desktop,data analytics training,2024-11-17,17,11,6,46,True,0.0714,0.014708457362983715,2.5716666666666668,16.61692307692308,0.46153846153846156,0.0010506040973559797,0.15476190476190477,275.6666666666667,6.656698453846865,0.13060459492140267,0,0,0,3
A1532,data analytics course,151.0,3022.0,191.35,13.0,4.0,0.026,1133.0,2024/11/18,hyderabad,mobile,learn data analytics,2024-11-18,18,11,0,47,False,0.0265,0.0499669093315685,1.2672185430463576,14.71923076923077,0.3076923076923077,0.0013236267372600927,0.08609271523178808,283.25,4.921087013326365,0.16888790820829655,0,0,1,4
A1533,data analytics course,113.0,5407.0,203.23,15.0,9.0,0.037,1745.0,2024/11/16,hyderabad,desktop,data analytics training,2024-11-16,16,11,5,46,True,0.0796,0.0208988348437211,1.7984955752212388,13.548666666666666,0.6,0.001664508969853893,0.13274336283185842,193.88888888888889,7.586330758254195,0.11646418338108883,0,0,0,3
A1534,data analytics course,89.0,5095.0,202.21,22.0,4.0,0.056,1065.0,2024-11-07,hyderabad,tablet,data analytics course,2024-11-07,7,11,3,45,True,0.0449,0.01746810598626104,2.2720224719101125,9.191363636363636,0.18181818181818182,0.0007850834151128558,0.24719101123595505,266.25,4.266801839671628,0.18986854460093897,0,0,2,1
A1535,data analytics course,174.0,3587.0,217.67,10.0,7.0,0.04,1226.0,22-11-2024,hyderabad,mobile,data analytics training,2024-11-22,22,11,4,47,False,0.0402,0.04850850292723725,1.2509770114942529,21.767,0.7,0.0019514914970727628,0.05747126436781609,175.14285714285714,4.63237928975054,0.17754486133768352,0,0,1,3
A1536,data analytics course,166.0,5524.0,205.53,25.0,7.0,0.047,1241.0,24-11-2024,hyderabad,mobile,analytics for data,2024-11-24,24,11,6,47,True,0.0422,0.03005068790731354,1.238132530120482,8.2212,0.28,0.0012671976828385228,0.15060240963855423,177.28571428571428,5.038047973531844,0.16561643835616438,0,0,1,0
A1537,data analytics course,196.0,3777.0,246.52,20.0,5.0,0.026,1159.0,2024-11-15,hyderabad,desktop,data analytics course,2024-11-15,15,11,4,46,False,0.0255,0.051893036801694464,1.2577551020408164,12.326,0.25,0.0013238019592268996,0.10204081632653061,231.8,3.701444101898426,0.21270060396893875,0,0,0,1
A1538,data analytics course,97.0,3480.0,233.32,22.0,3.0,0.031,1008.0,2024/11/28,hyderabad,desktop,data analytics online,2024-11-28,28,11,3,48,False,0.0309,0.027873563218390806,2.4053608247422678,10.605454545454545,0.13636363636363635,0.0008620689655172414,0.2268041237113402,336.0,3.320246871249786,0.23146825396825396,0,0,0,2
